"comp"	"gene_id"	"gene_name"	"gene_type"	"padj"	"log2FoldChange"	"baseMean"	"auc"
"1"	"MISC<>viral_infection"	"ENSG00000137312.15"	"FLOT1"	"protein_coding"	2.31462688281953e-15	0.816426234561874	80.9232961242956	0.867264191207853
"2"	"MISC<>viral_infection"	"ENSG00000138411.13"	"HECW2"	"protein_coding"	5.1832197627104e-24	2.44245522462586	63.687352593119	0.864703371745625
"3"	"MISC<>viral_infection"	"ENSG00000138772.13"	"ANXA3"	"protein_coding"	1.47147268428987e-15	1.62751482733676	55.9644294226308	0.861075544174136
"4"	"MISC<>viral_infection"	"ENSG00000005810.19"	"MYCBP2"	"protein_coding"	2.00862449164952e-12	-0.458156724573219	84.5276946927926	0.855100298762271
"5"	"MISC<>viral_infection"	"ENSG00000137710.17"	"RDX"	"protein_coding"	2.22949005543286e-17	1.26149872666301	72.9346740152841	0.854460093896714
"6"	"MISC<>viral_infection"	"ENSG00000115271.11"	"GCA"	"protein_coding"	6.82277247389393e-15	1.23230289994794	60.2141287418271	0.853819889031157
"7"	"MISC<>viral_infection"	"ENSG00000096060.15"	"FKBP5"	"protein_coding"	4.60918171760015e-10	1.1038252176018	117.097275601217	0.841655996585574
"8"	"MISC<>viral_infection"	"ENSG00000176788.9"	"BASP1"	"protein_coding"	1.63472746177813e-08	1.136890027892	92.8891450345128	0.840802390098165
"9"	"MISC<>viral_infection"	"ENSG00000185201.17"	"IFITM2"	"protein_coding"	2.19560637428229e-09	0.977154354884726	177.473877919267	0.840802390098165
"10"	"MISC<>viral_infection"	"ENSG00000143546.10"	"S100A8"	"protein_coding"	5.68593584391133e-16	1.38330437551582	933.727639064239	0.839308578745198
"11"	"MISC<>viral_infection"	"ENSG00000163221.9"	"S100A12"	"protein_coding"	2.43101551576827e-12	1.64113986283243	65.9389653433008	0.838241570635937
"12"	"MISC<>viral_infection"	"ENSG00000196405.13"	"EVL"	"protein_coding"	1.63253590150326e-13	-1.04199745767809	50.475345083309	0.83397353819889
"13"	"MISC<>viral_infection"	"ENSG00000084070.12"	"SMAP2"	"protein_coding"	1.71796965862861e-10	0.881831277945705	130.359594548951	0.830772513871105
"14"	"MISC<>viral_infection"	"ENSG00000131016.17"	"AKAP12"	"protein_coding"	3.50981539067024e-19	2.41358648908948	82.3137146815344	0.829492104139991
"15"	"MISC<>viral_infection"	"ENSG00000133106.15"	"EPSTI1"	"protein_coding"	1.47147268428987e-15	-1.34612284252675	149.868297896717	0.827358087921468
"16"	"MISC<>viral_infection"	"ENSG00000130816.17"	"DNMT1"	"protein_coding"	1.47822035853469e-10	-0.556567706630391	82.7072284135749	0.826291079812207
"17"	"MISC<>viral_infection"	"ENSG00000135636.15"	"DYSF"	"protein_coding"	1.20792370450294e-09	1.06289878099242	116.514166445888	0.82479726845924
"18"	"MISC<>viral_infection"	"ENSG00000142657.21"	"PGD"	"protein_coding"	1.74338931600945e-13	0.864299497724633	106.336762167849	0.820529236022194
"19"	"MISC<>viral_infection"	"ENSG00000172493.23"	"AFF1"	"protein_coding"	3.29765057301669e-13	0.53039922117063	99.6708204933292	0.811139564660691
"20"	"MISC<>viral_infection"	"ENSG00000132589.16"	"FLOT2"	"protein_coding"	4.7482479198327e-08	0.652608757872518	90.7613354919074	0.808151941954759
"21"	"MISC<>viral_infection"	"ENSG00000163220.11"	"S100A9"	"protein_coding"	3.22476008155e-12	1.18106809222668	974.707626124427	0.80729833546735
"22"	"MISC<>viral_infection"	"ENSG00000137575.12"	"SDCBP"	"protein_coding"	1.14763127813841e-10	0.7613404696048	90.3332922304407	0.804950917626974
"23"	"MISC<>viral_infection"	"ENSG00000105835.13"	"NAMPT"	"protein_coding"	3.17055906108197e-08	1.30760387682906	255.459924948224	0.800469483568075
"24"	"MISC<>viral_infection"	"ENSG00000163191.6"	"S100A11"	"protein_coding"	1.57137866668938e-06	0.740652740500312	201.190838187535	0.797908664105847
"25"	"MISC<>viral_infection"	"ENSG00000090376.11"	"IRAK3"	"protein_coding"	4.2784744551551e-08	0.760449832807015	78.9138248266315	0.795774647887324
"26"	"MISC<>viral_infection"	"ENSG00000100504.17"	"PYGL"	"protein_coding"	1.46380387607031e-07	0.880421978671533	74.9788190348272	0.795134443021767
"27"	"MISC<>viral_infection"	"ENSG00000124942.14"	"AHNAK"	"protein_coding"	1.08301887045998e-08	-0.854649085404624	334.353792645732	0.793000426803244
"28"	"MISC<>viral_infection"	"ENSG00000059728.11"	"MXD1"	"protein_coding"	7.12883312395568e-08	0.984876315259135	106.155754082713	0.792146820315834
"29"	"MISC<>viral_infection"	"ENSG00000189067.14"	"LITAF"	"protein_coding"	4.516107521066e-09	0.927496255077189	107.470936792705	0.790439607341016
"30"	"MISC<>viral_infection"	"ENSG00000144118.14"	"RALB"	"protein_coding"	5.79064483055946e-09	0.569962179453546	97.5901062102234	0.789159197609902
"31"	"MISC<>viral_infection"	"ENSG00000198604.11"	"BAZ1A"	"protein_coding"	1.62887239001471e-08	0.460512475290793	91.6301865950642	0.784037558685446
"32"	"MISC<>viral_infection"	"ENSG00000152818.18"	"UTRN"	"protein_coding"	3.28551173909933e-08	-0.495404387486437	181.570919765803	0.783397353819889
"33"	"MISC<>viral_infection"	"ENSG00000100906.11"	"NFKBIA"	"protein_coding"	3.25128276950659e-06	1.15299315889978	104.573332424958	0.783183952198037
"34"	"MISC<>viral_infection"	"ENSG00000163563.8"	"MNDA"	"protein_coding"	1.59522132362533e-07	0.826190947386438	246.641461872252	0.781263337601366
"35"	"MISC<>viral_infection"	"ENSG00000184863.11"	"RBM33"	"protein_coding"	1.68125530726044e-08	-0.497530577993432	80.0081498752424	0.781049935979513
"36"	"MISC<>viral_infection"	"ENSG00000112062.11"	"MAPK14"	"protein_coding"	1.31612823988012e-10	0.722049394139112	51.9850982730708	0.778062313273581
"37"	"MISC<>viral_infection"	"ENSG00000183688.4"	"RFLNB"	"protein_coding"	7.60370751291985e-08	0.890751868929902	77.5589986802331	0.775928297055058
"38"	"MISC<>viral_infection"	"ENSG00000149311.20"	"ATM"	"protein_coding"	1.46466345752111e-08	-0.578960228920612	72.6969503672486	0.77336747759283
"39"	"MISC<>viral_infection"	"ENSG00000188895.12"	"MSL1"	"protein_coding"	1.64861654337213e-06	0.509136518580681	51.9249639043078	0.77336747759283
"40"	"MISC<>viral_infection"	"ENSG00000015133.19"	"CCDC88C"	"protein_coding"	2.41028525678592e-07	-0.527343081102908	65.2384678619866	0.772727272727273
